,0,1
7219,"('AdEspresso', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '409c91dc-63d8-ab15-f3fd-283fece65c13'})",534
7220,"('Orfin Ventures', {})",534
7221,"('Nanostellar', {'region': 'SF Bay Area', 'cat': 'Chemical', 'uuid': 'a6db7e2e-760c-9b0e-908b-a8106b4aaba7'})",534
7222,"('2Wire', {'region': 'SF Bay Area', 'cat': 'Communications Infrastructure', 'uuid': '549c2c38-7bc9-8511-9aba-f8525f215e64'})",433
7223,"('Aptana', {'region': 'SF Bay Area', 'cat': 'Cloud Computing', 'uuid': 'af57cc7b-13f0-6571-5e44-80850b2cb06d'})",534
7224,"('Tallwood Venture Capital', {})",534
7225,"('Quadrille Capital', {})",534
7226,"('Stretch', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': 'a9c43571-981b-2026-1ae6-28e889760c17'})",534
7227,"('Thanx', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': '90dab034-5eb8-a679-86a5-de91a1d54987'})",534
7228,"('Paul McCartney', {})",534
7229,"('Tribeca Angels', {})",534
7230,"('Shots Studios', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': '0bbaf6fc-50a2-cdfa-87a3-6a897ce6e258'})",534
7231,"('Sears Capital Management', {})",534
7232,"('Dave Lerner', {})",534
7233,"('Plex', {'region': 'SF Bay Area', 'cat': 'Digital Media', 'uuid': 'a0f5537c-5fc9-3a79-b787-9d9f9ff5bade'})",340
7234,"('Digital Chocolate', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'd8c3cb7b-e279-d2fd-0062-1f58894ede20'})",432
7235,"('Baccharis Capital', {})",534
7236,"('Instavest', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '82e4dfb8-0a30-1fbf-a372-1327326711b3'})",534
7237,"('Quest Ventures', {})",534
7238,"('Velocity Capital Private Equity', {})",534
7239,"('Lumity, Inc.', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'e2cdc410-b08e-9ee5-ea2f-4efde5a18d43'})",534
7240,"('Omni', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'be51f639-14c1-fde2-0e90-127b74c563a0'})",534
7241,"('Don Barnett', {})",534
7242,"('CoolSystems', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '2f4bdd42-9744-355a-d29c-334f1aa79a9b'})",534
7243,"('Kakao', {})",534
7244,"('Avametric', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': 'cb194474-cce9-a753-803d-ca37687f03e5'})",472
7245,"('Mobissimo', {'region': 'SF Bay Area', 'cat': 'Travel', 'uuid': 'a3d39fb3-1bf6-7db7-ec65-fad69f6c81fc'})",534
7246,"('TownHog', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': 'e807a241-aa84-64d7-7bff-87cd047977c8'})",534
7247,"('hollerback', {'region': 'SF Bay Area', 'cat': 'Messaging', 'uuid': '7bbf1a14-9b83-f788-f660-9bf0e19060d8'})",534
7248,"('Roland Cortes', {})",534
7249,"('Founders Fund', {})",228
7250,"('eXo', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': '8ab90283-76a2-e93b-1903-33079165d8d5'})",534
7251,"('RentJuice', {'region': 'SF Bay Area', 'cat': 'Home Decor', 'uuid': '41ba1809-e3c1-e06f-25de-5574553ea7bb'})",534
7252,"('GRC SinoGreen Fund', {})",534
7253,"('Claas Nieraad', {})",534
7254,"('Coatue Management', {})",78
7255,"('Sonopia', {'region': 'SF Bay Area', 'cat': 'Charity', 'uuid': '4c738d28-0060-13a0-ee33-6de9488982de'})",534
7256,"('Laura Lauder', {})",534
7257,"('Visually', {'region': 'SF Bay Area', 'cat': 'Brand Marketing', 'uuid': '0e03ccbd-9af4-ae55-a179-c4bfbfe2d4f6'})",534
7258,"('CRAVE', {'region': 'SF Bay Area', 'cat': 'Lifestyle', 'uuid': '054d64ec-4efc-55f0-745e-d9600fcae401'})",534
7259,"('SeedRocket', {})",534
7260,"('HLM Venture Partners', {})",534
7261,"('PreAngel', {})",534
7262,"('Harvard Angel Group', {})",534
7263,"('AppRedeem', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '58c8abae-826c-7c56-b4cc-85f9d7854d7e'})",534
7264,"('Lead - Goldman Sachs', {})",5
7265,"('SV Tech Ventures', {})",534
7266,"('Kolind A/S', {})",534
7267,"('Lead - TL Ventures', {})",534
7268,"('Kodiak Venture Partners', {})",534
7269,"('First Beverage Group', {})",534
7270,"('WHILL', {'region': 'SF Bay Area', 'cat': 'Automotive', 'uuid': 'ee5ba4ce-7c2b-ff6f-ce83-7dd2da12026f'})",534
7271,"('Dowling Capital Management', {})",534
7272,"('Lead - UpWest Labs', {})",534
7273,"('CampVentures', {})",534
7274,"('Bay Ventures', {})",534
7275,"('Brad Lovering', {})",534
7276,"('301 INC', {})",534
7277,"('Anthony Marcar', {})",534
7278,"('Matt Wyndowe', {})",534
7279,"('MediaNews Group', {})",534
7280,"('Lab Sensor Solutions', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'b645f972-e2dd-a827-0ede-9e5617eb3c2e'})",534
7281,"('Toko Electric', {})",534
7282,"('Techammer', {})",534
7283,"('Polarion Software', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': '9bf61145-5f82-7926-fa72-3e2ad80fce2a'})",534
7284,"('CrowdOptic', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '381b873f-6e1d-9623-7ff5-f03280d790d5'})",534
7285,"('Clinkle', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '94ce57a7-947a-7a2d-1026-d7da9a5de7fc'})",534
7286,"('Carmot Therapeutics', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '1529905b-2767-d692-ea36-98aae9289099'})",534
7287,"('Alex Ott', {})",534
7288,"('Pivot Bio', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '51a8fdc5-abbd-52de-fb21-c2ba4e32230b'})",534
7289,"('Lead - Florence Venture Partners', {})",534
7290,"('Bright Capital', {})",534
7291,"('Christopher Hadsell', {})",534
7292,"('Norse', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': 'a16f9813-8283-25c2-3223-db40335b1bfa'})",534
7293,"('Sense Platform', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'cc4819da-97c2-ed3e-8a15-4a0229294810'})",534
7294,"('Brightstone Venture Capital', {})",534
7295,"('FleetBoston Robertson Stephens', {})",404
7296,"('Seth Taube', {})",534
7297,"('AliveCor', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'a4da019b-2bc6-f3ef-4d81-f851ee6c2925'})",534
7298,"('Alan Webber', {})",534
7299,"('RiskIQ', {'region': 'SF Bay Area', 'cat': 'Cyber Security', 'uuid': 'ed1165c8-2334-9392-3e1a-427085bf0deb'})",534
7300,"('BrainRush', {})",534
7301,"('Nicolas Brusson', {})",534
7302,"('NeurogesX', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'fe1e058d-f6c2-5bef-6519-98875996bf52'})",534
7303,"('Seth Winterer', {})",534
7304,"('Altierre', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': 'aedbbca9-f677-140d-3068-48f3d8de1f2d'})",534
7305,"('BetterWorks', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': 'd0d06e1c-40b0-4e6e-8d53-740b6056be38'})",534
7306,"('Vishal Gondal', {})",534
7307,"('Uphold', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'ae65c286-0735-02a8-c2df-5d491a37390c'})",534
7308,"('Quote Roller', {'region': 'SF Bay Area', 'cat': 'Business Development', 'uuid': '5cf1bb64-3abc-2496-0948-4a1450867979'})",534
7309,"('ZhenFund', {})",534
7310,"('Strumpo Kildare', {})",534
7311,"('ShepHertz', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '5668a770-9121-ffed-e031-a9e98bf0af78'})",534
7312,"('SpeakUp', {'region': 'SF Bay Area', 'cat': 'B2B', 'uuid': 'b9116570-594e-eede-f356-b733aea938dd'})",534
7313,"('Mobius Venture Capital', {})",121
7314,"('Lead - Alliance Venture', {})",534
7315,"('Pinnacle Systems', {})",534
7316,"('Terry Garnett', {})",534
7317,"('Ranomics', {'region': 'SF Bay Area', 'cat': 'Genetic Testing', 'uuid': '6b8e81f4-7d9b-2b87-562d-4981fc9b048e'})",534
7318,"('NDRC', {})",534
7319,"('Hesky Kutscher', {})",534
7320,"('Haas Portman', {})",534
7321,"('Spectrum 28', {})",534
7322,"('Sipree, Inc.', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': '685077df-9f30-1daf-9243-0f362f079e4d'})",534
7323,"('Josh Jones', {})",534
7324,"('YouEye', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'a43ff1dd-4405-f66b-9b7f-95266ef87732'})",534
7325,"('Joe Lonsdale', {})",534
7326,"('Lockheed Martin', {})",534
7327,"('Lead - Oracle Corporation', {})",534
7328,"('StealthWorker', {'region': 'SF Bay Area', 'cat': 'Information Technology', 'uuid': '5638dfec-d400-6149-41a2-b3af7678077b'})",534
7329,"('Natalie McCullough', {})",534
7330,"('Amgen Ventures', {})",534
7331,"('Kickfire Analytics', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'efb20f8b-5520-7d07-3c20-c6cc47b8c1c1'})",534
7332,"('sendwithus', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '8e7a9d25-3b70-13de-e30f-f1075e23e555'})",534
7333,"('NextSpace', {'region': 'SF Bay Area', 'cat': 'B2B', 'uuid': '3e514a79-9619-1193-e1f2-26b00548e37f'})",534
7334,"('Sedona Capital', {})",534
7335,"('Meteor', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': '4566066a-b152-c672-0455-5cf0638d92f2'})",534
7336,"('Alfred Wu', {})",534
7337,"('Skire', {'region': 'SF Bay Area', 'cat': 'Cloud Computing', 'uuid': '5247ac4e-60c9-bda1-bc02-83f5ba63f552'})",534
7338,"('1Life Healthcare', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'bc6b1ba7-78e3-f3bd-a42d-be7394d41f90'})",534
7339,"('Co-Investment 2000 Fund', {})",534
7340,"('Gordon Bell', {})",534
7341,"('137 Ventures', {})",534
7342,"('Priceonomics', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '81272fa5-25ca-b9d3-a257-ac32ac460a06'})",534
7343,"('Rescale', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '3eec7161-87a5-eb7a-1d43-9b12cb46ddc4'})",534
7344,"('Lead - Accel Partners', {})",534
7345,"('Atrenta', {'region': 'SF Bay Area', 'cat': 'Electronics', 'uuid': '76c9de83-527a-63e7-bb02-34f821be2e01'})",0
7346,"('Adadyn', {'region': 'SF Bay Area', 'cat': 'Ad Targeting', 'uuid': 'e2c8d792-c4af-37ee-9a9a-dafa9a78bfdb'})",534
7347,"('SFJ Pharmaceuticals', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '5e967645-139a-c2ca-03ed-d16e24956e1e'})",363
7348,"('OneLogin, Inc.', {'region': 'SF Bay Area', 'cat': 'Cloud Security', 'uuid': '4fda58d3-5c29-027e-081a-7de602352353'})",534
7349,"('Morgan Stanley Expansion Capital', {})",534
7350,"('Pivia Software Inc', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': 'd6018eed-9975-1587-293f-5cebcd9a3d38'})",534
7351,"('Unity Semiconductor', {'region': 'SF Bay Area', 'cat': 'Data Storage', 'uuid': 'de53795e-dd9c-528a-daa4-7584281dee42'})",534
7352,"('OwnerListens', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'eae1eb23-ca70-a315-3d19-084ff0e42104'})",534
7353,"('Blend Systems', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'ef72ca0b-d40c-9ffe-c553-4c7794c4d60f'})",534
7354,"('Linksify', {'region': 'SF Bay Area', 'cat': 'Contact Management', 'uuid': 'e3837327-ef07-4f66-9598-1df6b4eb2220'})",534
7355,"('Jonathan Strauss', {})",534
7356,"('Pascal Levensohn', {})",534
7357,"('BancBoston Capital', {})",388
7358,"('FunCaptcha', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'b08ee56b-b7c0-cdc1-8ec7-c1d963fe376e'})",534
7359,"('Lead - Crosslink Capital', {})",534
7360,"('McKessonHBOC', {})",534
7361,"('Griti', {'region': 'SF Bay Area', 'cat': 'Education', 'uuid': '0f8c23d8-ef19-800b-9962-6af9bc10b023'})",534
7362,"('Backblaze', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': 'd524da0e-235d-2c66-9449-2fe23aad662a'})",534
7363,"('SimpleGeo', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '2b86d2be-620d-71fd-bbd6-99656ec58cae'})",534
7364,"('Alfred P. Sloan Foundation', {})",534
7365,"('Health IQ', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '0e3a304c-8ce9-e6fb-35e1-f28d538d7134'})",534
7366,"('Sohail Prasad', {})",534
7367,"('Alan Safahi', {})",534
7368,"('Gordon Segal', {})",534
7369,"('Lead - Pac-Link', {})",534
7370,"('Boomerang', {'region': 'SF Bay Area', 'cat': 'Browser Extensions', 'uuid': '4f7e7d1b-dcfa-6eff-b2e3-820d9dbf5233'})",534
7371,"('ArtCorgi', {'region': 'SF Bay Area', 'cat': 'Art', 'uuid': '2caad86e-5b4e-49d0-8ae3-e714f32e7395'})",534
7372,"('Proxce', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': 'dcb3e877-218b-9e7e-7e8c-010c80c89d74'})",534
7373,"('Soma Networks', {'region': 'SF Bay Area', 'cat': 'Infrastructure', 'uuid': '9c020de3-9abd-c58f-3fd5-6085684be891'})",534
7374,"('Valor Equity Partners', {})",534
7375,"('Galen Partners', {})",534
7376,"('Targeted Technology Fund', {})",534
7377,"('Nutanix', {'region': 'SF Bay Area', 'cat': 'Data Center', 'uuid': '0a1094cc-4457-f5cf-5af4-7ee9d901579e'})",76
7378,"('Evoleen', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '9f07d511-70e4-4825-68a0-2c1626a5c2df'})",534
7379,"('Youssri Helmy', {})",534
7380,"('Quova', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '17c6305d-85cc-44c6-ff1d-7a2ca29fce10'})",534
7381,"('Niantic Labs', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': '06f835e9-d88e-3b20-7b5d-c7b466d1c43f'})",534
7382,"('Pulsar Venture Capital', {})",534
7383,"('Eileen Burbidge', {})",534
7384,"('JuiceBox Games', {'region': 'SF Bay Area', 'cat': 'Digital Entertainment', 'uuid': '6d30fb81-493a-2008-7fee-459ada2f19b1'})",534
7385,"('Sociogramics', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '4e1b4bff-cb4c-56ab-ec55-10f61b939c20'})",534
7386,"('Rampart Capital LLP', {})",534
7387,"('Josh Spear', {})",534
7388,"('Sano', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'f0134126-0ccf-f2e6-1ec1-b378188e9f75'})",534
7389,"('Chameleon', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': '98aae79d-4367-7373-7c8c-b41010df1857'})",534
7390,"('Watsi', {'region': 'SF Bay Area', 'cat': 'Medical', 'uuid': '9124b9b8-40ed-ca9f-18d4-d71058a4faf3'})",534
7391,"('Klout', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '074f4754-6ee9-b81f-decd-14675f244ef5'})",534
7392,"('Waggl, Inc.', {'region': 'SF Bay Area', 'cat': 'Crowdsourcing', 'uuid': '6e021e9c-9bc6-07d5-7dc2-cdc59f3a168d'})",534
7393,"('CAPE Natixis', {})",534
7394,"('Andrew Anker', {})",534
7395,"('Millennium Trust Co', {})",534
7396,"('Spiracur', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '2e142f71-56e2-50ca-1cb0-6d8c9210df06'})",340
7397,"('Khan Academy', {'region': 'SF Bay Area', 'cat': 'Education', 'uuid': '79968c05-2a35-4f6c-c594-802bc683a860'})",534
7398,"('Looker', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'd684f10b-e13f-9d40-f995-aca4520c247b'})",340
7399,"('LLC, Lead - Plug and Play', {})",534
7400,"('Fred Alger Management', {})",130
7401,"('Maraquia', {'region': 'SF Bay Area', 'cat': 'Information Services', 'uuid': 'a860e3e1-dee1-4d28-7f64-88ef5b896b50'})",534
7402,"('Integra Ventures', {})",534
7403,"('Tapingo', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'd059fffc-c276-ba21-e690-153a9ac8f228'})",534
7404,"('Dingman Center Angels', {})",534
7405,"('Boutir', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '075bff35-c2ec-170c-fafa-67e32bbaeb45'})",534
7406,"('Novanca', {})",534
7407,"('Pinterest', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': '8f83e283-e00b-8101-d79b-bf2dd6914d6e'})",81
7408,"('Lead - Morgenthaler Ventures', {})",534
7409,"('Amber Networks', {'region': 'SF Bay Area', 'cat': 'Optical Communication', 'uuid': '149a43d0-2c7b-ff72-99f3-a12938481445'})",534
7410,"('Data Elite', {})",534
7411,"('Pley', {'region': 'SF Bay Area', 'cat': 'Collaborative Consumption', 'uuid': 'df11b757-2e40-4143-188a-38a4b4c2581c'})",534
7412,"('Fledge', {})",534
7413,"('Lead - Divergent Ventures', {})",534
7414,"('Ridgewood Capital', {})",534
7415,"('Black Sheep Capital', {})",534
7416,"('Paul Sagan', {})",534
7417,"('Mobileum', {'region': 'SF Bay Area', 'cat': 'Financial Services', 'uuid': '5fc4a790-9f65-4562-6e9b-8af46a8aa1dd'})",534
7418,"('Dafna Capital Management', {})",534
7419,"('Ben Congleton', {})",534
7420,"('The Nest Collective', {'region': 'SF Bay Area', 'cat': 'Organic Food', 'uuid': '67608385-00be-b5de-21ea-749823b272a3'})",534
7421,"('Yasuda Enterprise Development', {})",534
7422,"('Jaspersoft', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '28644452-edec-2d72-7eb5-cd2e0a836d80'})",534
7423,"('Snip2Code', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': 'ade5f828-e51e-0c29-649d-802b0a7a7a55'})",534
7424,"('Pricelock', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': '9995c773-fac3-eec9-bd06-e69ae458afdf'})",534
7425,"('Thinkers Capital', {})",534
7426,"('Bam Entertainment', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': '636b1ebd-da1a-f433-9a43-f64ba09be225'})",534
7427,"('Lead - Qualcomm Ventures', {})",534
7428,"('Randstad Innovation Fund', {})",534
7429,"('Alex Payne', {})",534
7430,"('Casetext', {'region': 'SF Bay Area', 'cat': 'Law Enforcement', 'uuid': '8730f8f9-7a67-2f96-ae78-afcbdd87754a'})",534
7431,"('John Higgins', {})",534
7432,"('Merck KGaA', {})",534
7433,"('RealKey', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '4b5a07f0-d997-8b51-a6a1-c643cdc33483'})",534
7434,"('iControl Networks', {'region': 'SF Bay Area', 'cat': 'SaaS', 'uuid': 'fb063576-60ce-93bc-2249-7ff01033e0a4'})",534
7435,"('CODE2040', {'region': 'SF Bay Area', 'cat': 'EdTech', 'uuid': '0cf9e700-f8b6-d10c-498d-ad1d1307b171'})",534
7436,"('Pearson', {})",534
7437,"('Debbie Landa', {})",534
7438,"('Aha Mobile', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '7e804afd-b370-e85d-b0d5-722e83dfcd39'})",534
7439,"('Binux Capital', {})",534
7440,"('Cannell Capital', {})",534
7441,"('Thundersoft', {})",534
7442,"('Cutlass Capital', {})",534
7443,"('Funtigo Corporation', {'region': 'SF Bay Area', 'cat': 'Photography', 'uuid': 'd4759142-daef-20e3-1b33-7d2e9f50823a'})",534
7444,"('Evan Rifkin', {})",534
7445,"('Nootrobox', {'region': 'SF Bay Area', 'cat': 'Dietary Supplements', 'uuid': '067fd741-4753-85f3-4e7c-72fab2a4c993'})",534
7446,"('BetterView', {'region': 'SF Bay Area', 'cat': 'Drones', 'uuid': '6b89585b-e05c-f615-a623-b584cd9bebf3'})",534
7447,"('NewTek', {})",534
7448,"('Mike Everett', {})",534
7449,"('Sutha Kamal', {})",534
7450,"('Lead - Red Rock Ventures', {})",534
7451,"('Cardiva Medical', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '305a8938-f2a5-6b47-55d3-0065c7e1c674'})",534
7452,"('Proven', {'region': 'SF Bay Area', 'cat': 'Human Resources', 'uuid': 'f5e42ef2-db5f-3b42-20ad-5609dfacc60f'})",534
7453,"('280 North', {'region': 'SF Bay Area', 'cat': 'Presentations', 'uuid': '7f30271b-f8a3-e123-56b5-320934f8511b'})",534
7454,"('COLOPL', {})",534
7455,"('Patagonia Ventures', {})",534
7456,"('Hello Chair', {'region': 'SF Bay Area', 'cat': 'Ad Network', 'uuid': 'ead4aff4-34f6-f176-700c-b67b9df6e911'})",534
7457,"('Panaya', {'region': 'SF Bay Area', 'cat': 'ERP', 'uuid': '868b7175-4929-6ef6-0dd4-a8583b30b1f1'})",534
7458,"('Jawbone', {'region': 'SF Bay Area', 'cat': 'Consumer Electronics', 'uuid': '4e42856c-fc1f-0f46-a8ce-13108bf2aa7b'})",37
7459,"('Runscope', {'region': 'SF Bay Area', 'cat': 'Cloud Infrastructure', 'uuid': '80005f7b-dfae-a8ac-82f1-f5e84dd372ca'})",534
7460,"('Cheng Xin Technology Development Corp', {})",534
7461,"('nDSP Corporation', {'region': 'SF Bay Area', 'cat': 'Developer Platform', 'uuid': 'e247573f-c73a-659d-951b-90e44f8e3917'})",534
7462,"('Adaptive Planning', {'region': 'SF Bay Area', 'cat': 'Business Intelligence', 'uuid': '5ef7ca6f-8e45-f7af-c028-e18586bddc19'})",534
7463,"('Perlstein Lab PBC', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'e50b13db-5c5b-158c-8702-86b35922c58a'})",534
7464,"('Shasta Crystals', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': '29d1288b-f619-b837-cda2-28c4df3284c1'})",534
7465,"('Real Time Genomics', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '7aa193a7-ef74-ba31-c49a-030147eae64e'})",534
7466,"('SJF Ventures', {})",534
7467,"('Lead - Dean Foods', {})",534
7468,"('Coupa Software', {'region': 'SF Bay Area', 'cat': 'Cloud Infrastructure', 'uuid': 'aa99fe1a-3b31-872d-e9bf-c0179c4893eb'})",495
7469,"('Stephen Messer', {})",534
7470,"('Hello Heart', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '8fd7e922-5500-feb0-e0c9-bf2b959b9f18'})",534
7471,"('Chronix Biomedical', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'fd637140-a3d1-aabd-49aa-5bd2d5a2cb1e'})",534
7472,"('Keiretsu Forum Northwest', {})",534
7473,"('New York Venture Partners', {})",534
7474,"('Connectbright', {'region': 'SF Bay Area', 'cat': 'B2B', 'uuid': 'e4f259d6-ab24-a108-95c3-4f4207ba9fed'})",534
7475,"('PalleTech', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': '46e6a4f5-4cca-0519-2b89-2b35814a795d'})",534
7476,"('Tracer Capital', {})",534
7477,"('John Chambers', {})",534
7478,"('Subrah Iyar', {})",534
7479,"('Redbeacon', {'region': 'SF Bay Area', 'cat': 'Local', 'uuid': '63eba751-bb3b-f04a-d167-2bf97439e77b'})",534
7480,"('Education.com', {'region': 'SF Bay Area', 'cat': 'EdTech', 'uuid': 'aa5f5257-502c-298d-b42e-e11c5a521d71'})",534
7481,"('Chronicles of Earth', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '4b66220b-5af1-a03c-85e0-432b2a294c18'})",534
7482,"('Richard L. Scott Investments', {})",534
7483,"('Janssen Biotech', {})",534
7484,"('PasswordBox', {'region': 'SF Bay Area', 'cat': 'File Sharing', 'uuid': '95d3ca1b-5e29-1fd1-9889-e16efcea9094'})",534
7485,"('OCBC Bank of Singapore', {})",534
7486,"('Morningside Private Investors', {})",534
7487,"('Outlook Ventures', {})",534
7488,"('Right Relevance', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': '33ea3982-5be5-3f36-eab5-1f4e3e0759f1'})",534
7489,"('Eli Harari', {})",534
7490,"('Auditude', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '1f8fbc96-3b26-6f28-73b8-57d19a3e64bf'})",534
7491,"('UtilityScore', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': '68233b3e-54f0-c796-f889-cb9a78c41fc3'})",534
7492,"('InfoGear Technology', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': '95c7dcca-26cf-510f-236d-405368f0f530'})",453
7493,"('Appfuel', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'c5b6dc31-8fb1-5e4c-db50-7f38e51f3782'})",534
7494,"('Fadi Bishara', {})",534
7495,"('Conexant Systems', {})",534
7496,"('New York Life Insurance Co', {})",534
7497,"('Ampush', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'c27fb3d5-8407-75c6-e259-8a07180514ab'})",534
7498,"('Kika Tech', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': '43712171-0de6-c1d5-e8f8-ebe555749fa8'})",534
